Satis_ID,Tarih,Nokta_ID,Urun_ID,Miktar_Adet,Toplam_Litre
29845,2025-10-15 17:00:00,5065,1004,12,8.399999999999999
29846,2025-10-15 14:00:00,5065,1003,2,1.0
29847,2025-10-17 20:00:00,5065,1002,12,4.199999999999999
29848,2025-10-17 10:00:00,5065,1010,2,2.0
29849,2025-10-17 14:00:00,5065,1006,2,0.4
29850,2025-10-19 19:00:00,5065,1007,2,0.7
29851,2025-10-23 18:00:00,5065,1007,12,4.199999999999999
29852,2025-10-23 16:00:00,5065,1007,2,0.7
29853,2025-10-23 16:00:00,5065,1010,50,50.0
29854,2025-10-27 14:00:00,5065,1005,2,2.0
29855,2025-10-27 19:00:00,5065,1006,2,0.4
29856,2025-10-28 11:00:00,5065,1009,25,17.5
29857,2025-10-28 14:00:00,5065,1007,12,4.199999999999999
29858,2025-10-28 17:00:00,5065,1009,2,1.4
29859,2025-10-28 12:00:00,5065,1008,2,1.0
29860,2025-11-05 09:00:00,5065,1005,12,12.0
29861,2025-11-06 12:00:00,5065,1003,2,1.0
29862,2025-11-06 19:00:00,5065,1017,25,17.5
29863,2025-11-06 09:00:00,5065,1005,12,12.0
29864,2025-11-06 21:00:00,5065,1003,12,6.0
29865,2025-11-07 14:00:00,5065,1003,2,1.0
29866,2025-11-07 14:00:00,5065,1010,12,12.0
29867,2025-11-15 12:00:00,5065,1002,50,17.5
29868,2025-11-15 17:00:00,5065,1002,25,8.75
29869,2025-11-16 15:00:00,5065,1011,12,8.399999999999999
29870,2025-11-17 09:00:00,5065,1005,12,12.0
29871,2025-11-17 21:00:00,5065,1013,2,1.4
29872,2025-11-17 09:00:00,5065,1013,12,8.399999999999999
29873,2025-11-17 20:00:00,5065,1010,2,2.0
29874,2025-11-19 21:00:00,5065,1013,2,1.4
29875,2025-11-20 10:00:00,5065,1009,2,1.4
29876,2025-11-20 16:00:00,5065,1001,25,5.0
29877,2025-11-20 19:00:00,5065,1002,2,0.7
29878,2025-11-22 16:00:00,5065,1009,25,17.5
29879,2025-11-23 14:00:00,5065,1006,12,2.4000000000000004
29880,2025-11-23 17:00:00,5065,1018,2,1.4
29881,2025-11-23 10:00:00,5065,1012,2,1.4
29882,2025-11-23 21:00:00,5065,1001,2,0.4
29883,2025-11-30 11:00:00,5065,1013,12,8.399999999999999
29884,2025-12-03 14:00:00,5065,1013,12,8.399999999999999
29885,2025-12-03 11:00:00,5065,1002,2,0.7
29886,2025-12-03 15:00:00,5065,1008,2,1.0
29887,2025-12-04 20:00:00,5065,1001,12,2.4000000000000004
29888,2025-12-04 11:00:00,5065,1017,2,1.4
29889,2025-12-04 21:00:00,5065,1001,50,10.0
29890,2025-12-07 18:00:00,5065,1012,12,8.399999999999999
29891,2025-12-07 10:00:00,5065,1012,12,8.399999999999999
29892,2025-12-14 20:00:00,5065,1007,12,4.199999999999999
29893,2025-12-14 09:00:00,5065,1018,25,17.5
29894,2025-12-14 19:00:00,5065,1011,50,35.0
29895,2025-12-15 17:00:00,5065,1007,50,17.5
29896,2025-12-18 20:00:00,5065,1002,12,4.199999999999999
29897,2025-12-18 10:00:00,5065,1003,25,12.5
29898,2025-12-21 16:00:00,5065,1013,2,1.4
29899,2025-12-21 13:00:00,5065,1002,2,0.7
29900,2025-12-21 21:00:00,5065,1001,2,0.4
29901,2025-12-22 12:00:00,5065,1005,2,2.0
29902,2025-12-22 13:00:00,5065,1004,25,17.5
29903,2025-12-22 09:00:00,5065,1007,2,0.7
29904,2025-12-26 17:00:00,5065,1009,12,8.399999999999999
29905,2025-12-26 21:00:00,5065,1001,2,0.4
29906,2025-12-26 17:00:00,5065,1007,12,4.199999999999999
29907,2025-12-26 13:00:00,5065,1017,2,1.4
29908,2025-12-30 17:00:00,5065,1018,25,17.5
29909,2026-01-03 17:00:00,5065,1005,25,25.0
29910,2026-01-03 18:00:00,5065,1005,12,12.0
29911,2026-01-03 14:00:00,5065,1007,2,0.7
29912,2026-01-03 16:00:00,5065,1004,12,8.399999999999999
29913,2026-01-04 12:00:00,5065,1003,12,6.0
29914,2026-01-04 09:00:00,5065,1002,2,0.7
29915,2026-01-04 14:00:00,5065,1007,2,0.7
29916,2026-01-04 15:00:00,5065,1009,2,1.4
29917,2026-01-07 13:00:00,5065,1008,50,25.0
29918,2026-01-07 19:00:00,5065,1006,2,0.4
29919,2026-01-07 19:00:00,5065,1008,2,1.0
29920,2026-01-07 15:00:00,5065,1003,2,1.0
29921,2026-01-08 20:00:00,5065,1009,25,17.5
29922,2026-01-08 17:00:00,5065,1015,12,8.399999999999999
29923,2026-01-08 18:00:00,5065,1006,2,0.4
29924,2026-01-14 19:00:00,5065,1004,2,1.4
29925,2026-01-14 21:00:00,5065,1008,12,6.0
29926,2026-01-14 14:00:00,5065,1001,12,2.4000000000000004
29927,2026-01-17 14:00:00,5065,1003,50,25.0
29928,2026-01-20 19:00:00,5065,1006,2,0.4
29929,2026-01-20 19:00:00,5065,1009,2,1.4
29930,2026-01-22 16:00:00,5065,1004,25,17.5
29931,2026-01-22 11:00:00,5065,1013,2,1.4
29932,2026-01-23 12:00:00,5065,1008,12,6.0
29933,2026-01-26 14:00:00,5065,1001,12,2.4000000000000004
29934,2026-01-26 19:00:00,5065,1004,50,35.0
29935,2026-01-27 20:00:00,5065,1011,25,17.5
29936,2026-01-30 20:00:00,5065,1002,2,0.7
29937,2026-01-30 09:00:00,5065,1002,12,4.199999999999999
29938,2026-01-30 19:00:00,5065,1011,2,1.4
29939,2026-01-30 11:00:00,5065,1012,25,17.5
29940,2026-01-31 10:00:00,5065,1003,2,1.0
29941,2026-01-31 14:00:00,5065,1004,12,8.399999999999999
29942,2026-01-31 19:00:00,5065,1009,12,8.399999999999999
29943,2026-01-31 10:00:00,5065,1004,12,8.399999999999999
29944,2026-02-02 14:00:00,5065,1004,12,8.399999999999999
29945,2026-02-02 17:00:00,5065,1003,2,1.0
29946,2026-02-02 17:00:00,5065,1004,2,1.4
29947,2026-02-03 16:00:00,5065,1010,2,2.0
29948,2026-02-03 12:00:00,5065,1011,2,1.4
29949,2026-02-03 21:00:00,5065,1013,2,1.4
29950,2026-02-03 15:00:00,5065,1001,2,0.4
29951,2026-02-04 21:00:00,5065,1004,12,8.399999999999999
29952,2026-02-04 09:00:00,5065,1001,2,0.4
29953,2026-02-13 16:00:00,5065,1005,2,2.0
29954,2026-02-13 20:00:00,5065,1002,2,0.7
29955,2026-02-13 21:00:00,5065,1016,2,2.0
29956,2026-02-14 10:00:00,5065,1005,2,2.0
29957,2026-02-14 12:00:00,5065,1001,2,0.4
29958,2026-02-15 21:00:00,5065,1007,25,8.75
29959,2026-02-15 16:00:00,5065,1005,12,12.0
29960,2026-02-15 13:00:00,5065,1016,2,2.0
29961,2026-02-15 18:00:00,5065,1007,2,0.7
29962,2026-02-17 12:00:00,5065,1012,2,1.4
29963,2026-02-17 19:00:00,5065,1001,2,0.4
29964,2026-02-17 15:00:00,5065,1006,2,0.4
29965,2026-02-19 21:00:00,5065,1002,12,4.199999999999999
29966,2026-02-19 09:00:00,5065,1004,2,1.4
29967,2026-02-20 13:00:00,5065,1018,2,1.4
29968,2026-02-20 21:00:00,5065,1015,12,8.399999999999999
29969,2026-02-20 21:00:00,5065,1003,25,12.5
29970,2026-02-20 18:00:00,5065,1006,25,5.0
29971,2026-02-23 15:00:00,5065,1003,25,12.5
29972,2026-02-25 21:00:00,5065,1015,2,1.4
29973,2026-02-25 21:00:00,5065,1010,2,2.0
29974,2026-02-25 09:00:00,5065,1004,2,1.4
29975,2026-02-25 16:00:00,5065,1007,2,0.7
29976,2026-02-26 19:00:00,5065,1010,12,12.0
29977,2026-02-26 18:00:00,5065,1006,2,0.4
29978,2026-02-26 15:00:00,5065,1002,12,4.199999999999999
29979,2026-02-27 17:00:00,5065,1017,2,1.4
29980,2026-02-27 20:00:00,5065,1012,2,1.4
29981,2026-02-27 09:00:00,5065,1007,2,0.7
29982,2026-02-27 20:00:00,5065,1008,2,1.0
29983,2026-03-01 15:00:00,5065,1003,2,1.0
29984,2026-03-01 14:00:00,5065,1012,25,17.5
29985,2026-03-03 21:00:00,5065,1005,2,2.0
29986,2026-03-05 14:00:00,5065,1001,2,0.4
29987,2026-03-09 14:00:00,5065,1004,25,17.5
29988,2026-03-09 18:00:00,5065,1003,12,6.0
29989,2026-03-09 12:00:00,5065,1010,2,2.0
29990,2026-03-11 10:00:00,5065,1005,2,2.0
29991,2026-03-11 09:00:00,5065,1001,50,10.0
29992,2026-03-11 21:00:00,5065,1011,2,1.4
29993,2026-03-11 21:00:00,5065,1002,2,0.7
29994,2024-01-01 20:00:00,5066,1002,42,14.7
29995,2024-01-01 09:00:00,5066,1004,21,14.7
29996,2024-01-04 15:00:00,5066,1008,10,5.0
29997,2024-01-04 10:00:00,5066,1005,21,21.0
29998,2024-01-04 09:00:00,5066,1009,1,0.7
29999,2024-01-05 19:00:00,5066,1001,1,0.2
30000,2024-01-09 13:00:00,5066,1013,1,0.7
30001,2024-01-09 15:00:00,5066,1001,21,4.2
30002,2024-01-15 20:00:00,5066,1002,42,14.7
30003,2024-01-15 11:00:00,5066,1005,1,1.0
30004,2024-01-17 09:00:00,5066,1001,21,4.2
30005,2024-01-17 15:00:00,5066,1003,1,0.5
30006,2024-01-19 19:00:00,5066,1003,10,5.0
30007,2024-01-19 20:00:00,5066,1005,21,21.0
30008,2024-01-19 13:00:00,5066,1004,42,29.4
30009,2024-01-24 14:00:00,5066,1007,1,0.35
30010,2024-01-24 12:00:00,5066,1007,10,3.5
30011,2024-01-26 11:00:00,5066,1010,10,10.0
30012,2024-01-27 20:00:00,5066,1002,1,0.35
30013,2024-01-28 19:00:00,5066,1003,1,0.5
30014,2024-01-28 17:00:00,5066,1011,1,0.7
30015,2024-01-28 14:00:00,5066,1003,1,0.5
30016,2024-01-29 20:00:00,5066,1008,21,10.5
30017,2024-01-29 16:00:00,5066,1004,42,29.4
30018,2024-01-29 19:00:00,5066,1005,1,1.0
30019,2024-01-31 18:00:00,5066,1002,21,7.35
30020,2024-01-31 17:00:00,5066,1003,1,0.5
30021,2024-01-31 21:00:00,5066,1017,1,0.7
30022,2024-02-04 18:00:00,5066,1001,21,4.2
30023,2024-02-04 16:00:00,5066,1001,1,0.2
30024,2024-02-04 20:00:00,5066,1007,10,3.5
30025,2024-02-05 14:00:00,5066,1001,10,2.0
30026,2024-02-05 18:00:00,5066,1003,21,10.5
30027,2024-02-05 12:00:00,5066,1005,1,1.0
30028,2024-02-06 16:00:00,5066,1004,10,7.0
30029,2024-02-06 09:00:00,5066,1001,1,0.2
30030,2024-02-07 09:00:00,5066,1004,10,7.0
30031,2024-02-07 13:00:00,5066,1015,21,14.7
30032,2024-02-09 15:00:00,5066,1010,1,1.0
30033,2024-02-13 09:00:00,5066,1006,1,0.2
30034,2024-02-13 13:00:00,5066,1001,10,2.0
30035,2024-02-13 09:00:00,5066,1009,1,0.7
30036,2024-02-15 11:00:00,5066,1016,1,1.0
30037,2024-02-17 20:00:00,5066,1012,21,14.7
30038,2024-02-17 13:00:00,5066,1011,10,7.0
30039,2024-02-17 09:00:00,5066,1003,1,0.5
30040,2024-02-19 10:00:00,5066,1011,42,29.4
30041,2024-02-19 18:00:00,5066,1012,1,0.7
30042,2024-02-24 09:00:00,5066,1006,21,4.2
30043,2024-02-24 11:00:00,5066,1003,10,5.0
30044,2024-03-02 15:00:00,5066,1010,1,1.0
30045,2024-03-06 17:00:00,5066,1006,1,0.2
30046,2024-03-06 20:00:00,5066,1004,10,7.0
30047,2024-03-06 14:00:00,5066,1010,10,10.0
30048,2024-03-08 14:00:00,5066,1010,1,1.0
30049,2024-03-08 12:00:00,5066,1006,10,2.0
30050,2024-03-12 14:00:00,5066,1004,1,0.7
30051,2024-03-12 09:00:00,5066,1017,1,0.7
30052,2024-03-12 19:00:00,5066,1005,1,1.0
30053,2024-03-17 20:00:00,5066,1005,1,1.0
30054,2024-03-17 15:00:00,5066,1013,1,0.7
30055,2024-03-17 18:00:00,5066,1001,10,2.0
30056,2024-03-20 18:00:00,5066,1003,1,0.5
30057,2024-03-20 11:00:00,5066,1013,1,0.7
30058,2024-03-22 17:00:00,5066,1013,10,7.0
30059,2024-03-22 16:00:00,5066,1003,10,5.0
30060,2024-03-22 10:00:00,5066,1006,10,2.0
30061,2024-03-26 21:00:00,5066,1003,1,0.5
30062,2024-03-26 21:00:00,5066,1011,10,7.0
30063,2024-03-26 11:00:00,5066,1006,10,2.0
30064,2024-03-31 12:00:00,5066,1010,1,1.0
30065,2024-03-31 20:00:00,5066,1006,1,0.2
30066,2024-03-31 09:00:00,5066,1002,1,0.35
30067,2024-04-02 10:00:00,5066,1003,21,10.5
30068,2024-04-02 11:00:00,5066,1004,1,0.7
30069,2024-04-14 13:00:00,5066,1004,10,7.0
30070,2024-04-15 10:00:00,5066,1005,1,1.0
30071,2024-04-15 17:00:00,5066,1016,1,1.0
30072,2024-04-16 15:00:00,5066,1013,1,0.7
30073,2024-04-20 11:00:00,5066,1006,21,4.2
30074,2024-04-20 21:00:00,5066,1012,21,14.7
30075,2024-04-29 21:00:00,5066,1005,1,1.0
30076,2024-04-29 17:00:00,5066,1010,1,1.0
30077,2024-05-08 10:00:00,5066,1004,1,0.7
30078,2024-05-10 11:00:00,5066,1005,1,1.0
30079,2024-05-11 17:00:00,5066,1003,10,5.0
30080,2024-05-16 18:00:00,5066,1003,1,0.5
30081,2024-05-17 20:00:00,5066,1002,1,0.35
30082,2024-05-24 21:00:00,5066,1002,1,0.35
30083,2024-05-24 21:00:00,5066,1005,10,10.0
30084,2024-05-24 16:00:00,5066,1017,1,0.7
30085,2024-05-26 17:00:00,5066,1001,1,0.2
30086,2024-05-26 10:00:00,5066,1002,10,3.5
30087,2024-05-26 10:00:00,5066,1002,21,7.35
30088,2024-05-27 14:00:00,5066,1003,1,0.5
30089,2024-05-27 17:00:00,5066,1003,1,0.5
30090,2024-05-27 17:00:00,5066,1007,10,3.5
30091,2024-05-28 14:00:00,5066,1009,1,0.7
30092,2024-05-29 20:00:00,5066,1003,1,0.5
30093,2024-05-30 09:00:00,5066,1007,1,0.35
30094,2024-05-30 14:00:00,5066,1003,1,0.5
30095,2024-06-06 09:00:00,5066,1008,1,0.5
30096,2024-06-06 16:00:00,5066,1010,1,1.0
30097,2024-06-19 15:00:00,5066,1008,10,5.0
30098,2024-06-20 19:00:00,5066,1006,1,0.2
30099,2024-06-20 19:00:00,5066,1009,21,14.7
30100,2024-06-28 18:00:00,5066,1001,1,0.2
30101,2024-06-28 19:00:00,5066,1006,21,4.2
30102,2024-06-28 16:00:00,5066,1001,21,4.2
30103,2024-06-30 19:00:00,5066,1006,1,0.2
30104,2024-07-05 18:00:00,5066,1001,42,8.4
30105,2024-07-05 21:00:00,5066,1018,42,29.4
30106,2024-07-07 20:00:00,5066,1001,10,2.0
30107,2024-07-08 15:00:00,5066,1013,1,0.7
30108,2024-07-08 16:00:00,5066,1005,1,1.0
30109,2024-07-08 15:00:00,5066,1007,1,0.35
30110,2024-07-13 14:00:00,5066,1009,10,7.0
30111,2024-07-13 12:00:00,5066,1002,10,3.5
30112,2024-07-13 16:00:00,5066,1009,1,0.7
30113,2024-07-14 15:00:00,5066,1003,1,0.5
30114,2024-07-14 17:00:00,5066,1012,10,7.0
30115,2024-07-14 09:00:00,5066,1017,1,0.7
30116,2024-07-16 15:00:00,5066,1013,1,0.7
30117,2024-07-16 11:00:00,5066,1002,42,14.7
30118,2024-07-16 20:00:00,5066,1004,1,0.7
30119,2024-07-17 15:00:00,5066,1006,1,0.2
30120,2024-07-17 13:00:00,5066,1005,1,1.0
30121,2024-07-21 09:00:00,5066,1016,1,1.0
30122,2024-07-21 19:00:00,5066,1003,10,5.0
30123,2024-07-21 16:00:00,5066,1003,42,21.0
30124,2024-07-22 12:00:00,5066,1010,1,1.0
30125,2024-07-22 21:00:00,5066,1012,1,0.7
30126,2024-07-24 14:00:00,5066,1001,10,2.0
30127,2024-07-24 16:00:00,5066,1003,1,0.5
30128,2024-07-24 21:00:00,5066,1002,1,0.35
30129,2024-07-29 16:00:00,5066,1010,21,21.0
30130,2024-07-29 20:00:00,5066,1003,1,0.5
30131,2024-07-29 11:00:00,5066,1010,1,1.0
30132,2024-07-30 16:00:00,5066,1003,1,0.5
30133,2024-07-30 16:00:00,5066,1005,10,10.0
30134,2024-07-30 17:00:00,5066,1006,10,2.0
30135,2024-08-02 18:00:00,5066,1016,10,10.0
30136,2024-08-05 21:00:00,5066,1015,1,0.7
30137,2024-08-05 10:00:00,5066,1015,1,0.7
30138,2024-08-05 12:00:00,5066,1005,42,42.0
30139,2024-08-11 12:00:00,5066,1006,21,4.2
30140,2024-08-11 21:00:00,5066,1010,10,10.0
30141,2024-08-11 12:00:00,5066,1009,1,0.7
30142,2024-08-16 19:00:00,5066,1003,1,0.5
30143,2024-08-16 11:00:00,5066,1012,1,0.7
30144,2024-08-16 09:00:00,5066,1011,10,7.0
30145,2024-08-22 18:00:00,5066,1013,10,7.0
30146,2024-08-22 21:00:00,5066,1010,1,1.0
30147,2024-08-22 15:00:00,5066,1004,10,7.0
30148,2024-08-24 11:00:00,5066,1003,10,5.0
30149,2024-08-24 11:00:00,5066,1005,10,10.0
30150,2024-08-30 19:00:00,5066,1009,1,0.7
30151,2024-08-30 14:00:00,5066,1005,1,1.0
30152,2024-09-04 13:00:00,5066,1014,1,0.35
30153,2024-09-11 14:00:00,5066,1012,1,0.7
30154,2024-09-16 21:00:00,5066,1012,1,0.7
30155,2024-09-16 20:00:00,5066,1010,10,10.0
30156,2024-09-17 12:00:00,5066,1001,1,0.2
30157,2024-09-21 17:00:00,5066,1006,1,0.2
30158,2024-09-21 19:00:00,5066,1011,42,29.4
30159,2024-09-21 18:00:00,5066,1018,1,0.7
30160,2024-09-22 18:00:00,5066,1007,1,0.35
30161,2024-10-01 21:00:00,5066,1005,42,42.0
30162,2024-10-01 19:00:00,5066,1011,1,0.7
30163,2024-10-03 09:00:00,5066,1004,10,7.0
30164,2024-10-03 21:00:00,5066,1001,1,0.2
30165,2024-10-04 11:00:00,5066,1007,21,7.35
30166,2024-10-04 09:00:00,5066,1017,21,14.7
30167,2024-10-04 10:00:00,5066,1003,1,0.5
30168,2024-10-05 18:00:00,5066,1017,1,0.7
30169,2024-10-05 17:00:00,5066,1009,1,0.7
30170,2024-10-13 09:00:00,5066,1001,10,2.0
30171,2024-10-13 13:00:00,5066,1005,21,21.0
30172,2024-10-13 12:00:00,5066,1001,1,0.2
30173,2024-10-14 17:00:00,5066,1012,1,0.7
30174,2024-10-15 09:00:00,5066,1005,10,10.0
30175,2024-10-15 11:00:00,5066,1010,21,21.0
30176,2024-10-17 20:00:00,5066,1016,1,1.0
30177,2024-10-17 18:00:00,5066,1008,1,0.5
30178,2024-10-21 12:00:00,5066,1001,10,2.0
30179,2024-10-21 16:00:00,5066,1001,1,0.2
30180,2024-10-21 14:00:00,5066,1009,1,0.7
30181,2024-10-22 13:00:00,5066,1009,1,0.7
30182,2024-10-22 19:00:00,5066,1010,1,1.0
30183,2024-10-22 11:00:00,5066,1002,10,3.5
30184,2024-10-25 12:00:00,5066,1008,1,0.5
30185,2024-10-25 16:00:00,5066,1003,1,0.5
30186,2024-10-25 17:00:00,5066,1007,1,0.35
30187,2024-10-28 18:00:00,5066,1009,10,7.0
30188,2024-10-28 16:00:00,5066,1007,10,3.5
30189,2024-10-28 10:00:00,5066,1012,1,0.7
30190,2024-11-02 18:00:00,5066,1010,21,21.0
30191,2024-11-02 10:00:00,5066,1004,1,0.7
30192,2024-11-04 18:00:00,5066,1003,10,5.0
30193,2024-11-04 09:00:00,5066,1015,1,0.7
30194,2024-11-04 16:00:00,5066,1005,10,10.0
30195,2024-11-14 15:00:00,5066,1008,1,0.5
30196,2024-11-14 11:00:00,5066,1001,42,8.4
30197,2024-11-18 17:00:00,5066,1008,1,0.5
30198,2024-11-18 11:00:00,5066,1010,1,1.0
30199,2024-11-20 10:00:00,5066,1004,1,0.7
30200,2024-11-24 11:00:00,5066,1009,1,0.7
30201,2024-11-24 20:00:00,5066,1007,1,0.35
30202,2024-11-24 20:00:00,5066,1007,1,0.35
30203,2024-11-28 11:00:00,5066,1002,21,7.35
30204,2024-11-28 11:00:00,5066,1001,1,0.2
30205,2024-11-28 10:00:00,5066,1005,42,42.0
30206,2024-11-29 16:00:00,5066,1003,10,5.0
30207,2024-11-29 15:00:00,5066,1001,10,2.0
30208,2024-12-03 17:00:00,5066,1012,10,7.0
30209,2024-12-03 12:00:00,5066,1006,1,0.2
30210,2024-12-04 10:00:00,5066,1011,1,0.7
30211,2024-12-04 13:00:00,5066,1010,10,10.0
30212,2024-12-04 19:00:00,5066,1004,10,7.0
30213,2024-12-10 19:00:00,5066,1007,1,0.35
30214,2024-12-14 09:00:00,5066,1011,1,0.7
30215,2024-12-28 19:00:00,5066,1001,1,0.2
30216,2024-12-28 17:00:00,5066,1003,1,0.5
30217,2024-12-29 12:00:00,5066,1007,1,0.35
30218,2024-12-29 21:00:00,5066,1005,21,21.0
30219,2024-12-29 09:00:00,5066,1006,10,2.0
30220,2024-12-31 15:00:00,5066,1002,10,3.5
30221,2024-12-31 16:00:00,5066,1008,1,0.5
30222,2025-01-03 09:00:00,5066,1007,1,0.35
30223,2025-01-03 21:00:00,5066,1009,10,7.0
30224,2025-01-06 10:00:00,5066,1010,1,1.0
30225,2025-01-06 18:00:00,5066,1001,10,2.0
30226,2025-01-09 09:00:00,5066,1001,1,0.2
30227,2025-01-09 15:00:00,5066,1002,1,0.35
30228,2025-01-10 21:00:00,5066,1004,1,0.7
30229,2025-01-13 10:00:00,5066,1014,10,3.5
30230,2025-01-13 15:00:00,5066,1015,1,0.7
30231,2025-01-13 17:00:00,5066,1005,10,10.0
30232,2025-01-15 09:00:00,5066,1006,1,0.2
30233,2025-01-15 09:00:00,5066,1004,1,0.7
30234,2025-01-15 16:00:00,5066,1008,1,0.5
30235,2025-01-18 14:00:00,5066,1006,10,2.0
30236,2025-01-18 14:00:00,5066,1001,10,2.0
30237,2025-01-28 21:00:00,5066,1005,1,1.0
30238,2025-01-31 15:00:00,5066,1004,1,0.7
30239,2025-01-31 15:00:00,5066,1006,1,0.2
30240,2025-02-07 17:00:00,5066,1003,1,0.5
30241,2025-02-07 15:00:00,5066,1001,1,0.2
30242,2025-02-10 17:00:00,5066,1012,1,0.7
30243,2025-02-12 11:00:00,5066,1001,10,2.0
30244,2025-02-12 17:00:00,5066,1008,21,10.5
30245,2025-02-15 17:00:00,5066,1010,1,1.0
30246,2025-02-19 21:00:00,5066,1001,1,0.2
30247,2025-02-24 17:00:00,5066,1016,10,10.0
30248,2025-02-24 17:00:00,5066,1007,1,0.35
30249,2025-02-24 21:00:00,5066,1014,1,0.35
30250,2025-03-03 15:00:00,5066,1008,21,10.5
30251,2025-03-03 16:00:00,5066,1002,1,0.35
30252,2025-03-06 12:00:00,5066,1004,1,0.7
30253,2025-03-06 18:00:00,5066,1001,1,0.2
30254,2025-03-06 21:00:00,5066,1003,1,0.5
30255,2025-03-07 11:00:00,5066,1001,1,0.2
30256,2025-03-07 11:00:00,5066,1008,10,5.0
30257,2025-03-07 20:00:00,5066,1009,1,0.7
30258,2025-03-09 12:00:00,5066,1007,1,0.35
30259,2025-03-10 10:00:00,5066,1001,1,0.2
30260,2025-03-10 14:00:00,5066,1007,42,14.7
30261,2025-03-10 15:00:00,5066,1011,10,7.0
30262,2025-03-14 09:00:00,5066,1002,10,3.5
30263,2025-03-14 20:00:00,5066,1002,1,0.35
30264,2025-03-14 19:00:00,5066,1004,1,0.7
30265,2025-03-19 15:00:00,5066,1006,10,2.0
30266,2025-03-19 12:00:00,5066,1013,10,7.0
30267,2025-03-19 21:00:00,5066,1010,10,10.0
30268,2025-03-23 10:00:00,5066,1012,21,14.7
30269,2025-03-23 18:00:00,5066,1003,42,21.0
30270,2025-03-23 10:00:00,5066,1010,1,1.0
30271,2025-03-25 21:00:00,5066,1002,1,0.35
30272,2025-03-25 10:00:00,5066,1003,10,5.0
30273,2025-03-25 14:00:00,5066,1013,1,0.7
30274,2025-03-26 17:00:00,5066,1003,21,10.5
30275,2025-03-26 18:00:00,5066,1010,10,10.0
30276,2025-03-27 19:00:00,5066,1004,10,7.0
30277,2025-03-28 09:00:00,5066,1013,1,0.7
30278,2025-03-28 10:00:00,5066,1001,21,4.2
30279,2025-03-29 13:00:00,5066,1005,10,10.0
30280,2025-04-08 20:00:00,5066,1006,1,0.2
30281,2025-04-08 14:00:00,5066,1018,1,0.7
30282,2025-04-11 16:00:00,5066,1002,1,0.35
30283,2025-04-11 09:00:00,5066,1007,1,0.35
30284,2025-05-03 12:00:00,5066,1001,1,0.2
30285,2025-05-03 20:00:00,5066,1007,1,0.35
30286,2025-05-10 21:00:00,5066,1004,10,7.0
30287,2025-05-10 15:00:00,5066,1004,1,0.7
30288,2025-05-20 09:00:00,5066,1012,42,29.4
30289,2025-05-20 13:00:00,5066,1011,21,14.7
30290,2025-05-22 20:00:00,5066,1010,1,1.0
30291,2025-05-22 20:00:00,5066,1013,1,0.7
30292,2025-05-27 09:00:00,5066,1005,1,1.0
30293,2025-06-13 19:00:00,5066,1008,1,0.5
30294,2025-06-15 10:00:00,5066,1013,1,0.7
30295,2025-06-15 13:00:00,5066,1010,1,1.0
30296,2025-06-17 11:00:00,5066,1017,10,7.0
30297,2025-06-19 13:00:00,5066,1013,1,0.7
30298,2025-06-19 20:00:00,5066,1010,21,21.0
30299,2025-06-22 19:00:00,5066,1008,1,0.5
30300,2025-06-22 11:00:00,5066,1013,10,7.0
30301,2025-06-22 10:00:00,5066,1001,21,4.2
30302,2025-06-26 17:00:00,5066,1014,21,7.35
30303,2025-06-26 21:00:00,5066,1004,1,0.7
30304,2025-06-26 21:00:00,5066,1004,1,0.7
30305,2025-06-29 10:00:00,5066,1003,21,10.5
30306,2025-06-29 12:00:00,5066,1011,10,7.0
30307,2025-07-02 11:00:00,5066,1012,1,0.7
30308,2025-07-02 16:00:00,5066,1010,10,10.0
30309,2025-07-04 20:00:00,5066,1008,1,0.5
30310,2025-07-04 15:00:00,5066,1017,42,29.4
30311,2025-07-06 14:00:00,5066,1012,10,7.0
30312,2025-07-09 16:00:00,5066,1003,1,0.5
30313,2025-07-12 13:00:00,5066,1008,42,21.0
30314,2025-07-12 12:00:00,5066,1010,10,10.0
30315,2025-07-15 16:00:00,5066,1009,10,7.0
30316,2025-07-15 18:00:00,5066,1004,1,0.7
30317,2025-07-15 17:00:00,5066,1005,1,1.0
30318,2025-07-18 19:00:00,5066,1001,1,0.2
30319,2025-07-19 12:00:00,5066,1012,1,0.7
30320,2025-07-26 15:00:00,5066,1002,10,3.5
30321,2025-07-29 20:00:00,5066,1001,21,4.2
30322,2025-07-31 21:00:00,5066,1010,21,21.0
30323,2025-08-05 16:00:00,5066,1007,1,0.35
30324,2025-08-05 10:00:00,5066,1010,1,1.0
30325,2025-08-07 20:00:00,5066,1007,1,0.35
30326,2025-08-07 13:00:00,5066,1004,42,29.4
30327,2025-08-08 13:00:00,5066,1009,10,7.0
30328,2025-08-08 17:00:00,5066,1016,1,1.0
30329,2025-08-08 09:00:00,5066,1010,10,10.0
30330,2025-08-10 10:00:00,5066,1001,10,2.0
30331,2025-08-11 12:00:00,5066,1005,1,1.0
30332,2025-08-11 12:00:00,5066,1016,1,1.0
30333,2025-08-11 21:00:00,5066,1002,21,7.35
30334,2025-08-14 14:00:00,5066,1016,10,10.0
30335,2025-08-16 16:00:00,5066,1002,1,0.35
30336,2025-08-16 12:00:00,5066,1013,1,0.7
30337,2025-08-19 14:00:00,5066,1001,1,0.2
30338,2025-08-20 14:00:00,5066,1012,1,0.7
